   57																																																									
SSSA2    	0.09013	0.09793	0.09503	0.08224	0.07825	0.08096	0.13868	0.15125	0.14373	0.11065	0.12243	0.12229	0.09551	0.08492	0.09237	0.10583	0.10949	0.10087	0.30127	1.37116	1.34666	0.09057	0.08816	0.09226	0.11132	0.10975	0.09943	0.13478	0.14994	0.13402	0.07383	0.07355	0.10928	0.07851	0.07265	0.15053	0.14836	0.14854	0.12106	0.11748	0.11601	0.09062	0.00000	0.06700	0.08195	0.07532	0.08828	0.14775	0.09035	0.14748	0.06572	0.07509	0.13679	0.11816	0.13991	0.12469	0.10738
SSSA3    	0.13963	0.14682	0.13614	0.12262	0.12449	0.12309	0.17408	0.18550	0.18859	0.15767	0.16435	0.16722	0.13833	0.12695	0.13537	0.14800	0.15307	0.14671	0.32908	1.34597	1.33962	0.13408	0.13327	0.13034	0.14728	0.14656	0.13456	0.16570	0.19258	0.16803	0.10420	0.11144	0.13574	0.11219	0.10588	0.19268	0.19251	0.18807	0.16853	0.16624	0.15969	0.13547	0.06700	0.00000	0.11682	0.11192	0.12759	0.18697	0.12807	0.18673	0.09268	0.10148	0.17932	0.14592	0.17880	0.17487	0.15007
TBSA1    	0.10589	0.09645	0.10225	0.07562	0.07222	0.07852	0.15949	0.17536	0.18124	0.11757	0.12524	0.12399	0.08940	0.08024	0.08448	0.10681	0.11236	0.10610	0.30809	1.34568	1.34413	0.08512	0.08467	0.08378	0.13464	0.13921	0.13369	0.15400	0.17718	0.15650	0.07518	0.07238	0.11752	0.07059	0.06732	0.17075	0.16794	0.16303	0.12188	0.12097	0.11241	0.07728	0.08195	0.11682	0.00000	0.06128	0.07549	0.16788	0.10513	0.16655	0.09513	0.09609	0.17058	0.14788	0.17601	0.15682	0.13013
TBSA2    	0.10404	0.09820	0.10577	0.08170	0.06918	0.07926	0.14858	0.16766	0.16702	0.11962	0.12604	0.12743	0.09762	0.08332	0.08282	0.10553	0.11308	0.10528	0.30769	1.34108	1.33206	0.08421	0.08588	0.08503	0.12583	0.12937	0.12745	0.14561	0.16338	0.14152	0.07068	0.07134	0.11589	0.07810	0.07157	0.15216	0.15091	0.14660	0.12953	0.12760	0.12183	0.08070	0.07532	0.11192	0.06128	0.00000	0.07455	0.15639	0.09750	0.15269	0.08652	0.09741	0.15679	0.13480	0.16168	0.14221	0.12030
TBSA3    	0.11571	0.10910	0.11110	0.10124	0.08281	0.08962	0.16669	0.17704	0.18471	0.13232	0.13741	0.14313	0.09638	0.08985	0.09759	0.12522	0.12907	0.12408	0.31234	1.33192	1.31644	0.10034	0.10132	0.09966	0.13756	0.13902	0.13613	0.15286	0.17690	0.15984	0.08817	0.08353	0.12821	0.09370	0.08887	0.17877	0.17752	0.17049	0.14102	0.13903	0.13160	0.09679	0.08828	0.12759	0.07549	0.07455	0.00000	0.17093	0.11072	0.16934	0.10532	0.10816	0.17156	0.15002	0.17991	0.15703	0.13334
WSSA1    	0.12835	0.15982	0.13923	0.17831	0.17322	0.17260	0.15603	0.16987	0.16553	0.16091	0.16625	0.16618	0.18268	0.17153	0.18195	0.16772	0.17294	0.16713	0.30852	1.34960	1.33188	0.18236	0.18174	0.17880	0.17135	0.17345	0.15940	0.15106	0.16608	0.14501	0.16049	0.14921	0.16417	0.16419	0.16135	0.06193	0.05958	0.05468	0.16512	0.16403	0.15781	0.18002	0.14775	0.18697	0.16788	0.15639	0.17093	0.00000	0.01087	0.01357	0.13204	0.14812	0.16067	0.13942	0.17177	0.18546	0.16284
WSSA2    	0.08422	0.10614	0.10209	0.11075	0.10418	0.10677	0.11820	0.13179	0.13018	0.11456	0.12155	0.11958	0.12412	0.11299	0.12003	0.11778	0.12446	0.11687	0.28459	1.40293	1.38697	0.11654	0.11574	0.11465	0.12131	0.12505	0.11591	0.11731	0.13006	0.11097	0.09798	0.09620	0.11589	0.07908	0.09081	0.05624	0.05472	0.05321	0.11965	0.11618	0.10991	0.11870	0.09035	0.12807	0.10513	0.09750	0.11072	0.01087	0.00000	0.00446	0.08000	0.09131	0.12579	0.10677	0.13271	0.13663	0.11828
WSSA3    	0.12841	0.15610	0.14673	0.17828	0.17200	0.17041	0.15410	0.16957	0.16686	0.16326	0.16945	0.16763	0.18281	0.16928	0.17865	0.16754	0.17377	0.16673	0.31171	1.34928	1.33521	0.17946	0.17967	0.17702	0.17130	0.17453	0.16050	0.15071	0.16452	0.14093	0.15804	0.15407	0.16459	0.16272	0.15946	0.07123	0.06918	0.06820	0.16853	0.16529	0.15920	0.18090	0.14748	0.18673	0.16655	0.15269	0.16934	0.01357	0.00446	0.00000	0.12642	0.14357	0.16438	0.14023	0.17235	0.18747	0.16326
YZSA2    	0.10074	0.11286	0.09709	0.08257	0.09144	0.09116	0.12225	0.13553	0.13790	0.12719	0.13800	0.13139	0.10984	0.09934	0.10409	0.12286	0.12683	0.12159	0.27188	1.29469	1.25981	0.10958	0.11145	0.10608	0.10072	0.08924	0.08474	0.11629	0.13564	0.12199	0.09291	0.07917	0.10291	0.08455	0.07837	0.12972	0.13179	0.13137	0.13734	0.13560	0.12607	0.10062	0.06572	0.09268	0.09513	0.08652	0.10532	0.13204	0.08000	0.12642	0.00000	0.03752	0.12679	0.10625	0.13163	0.11284	0.10796
YZSA3    	0.10063	0.11645	0.10486	0.09019	0.09057	0.09332	0.13434	0.14414	0.14698	0.13208	0.13888	0.13725	0.11686	0.11052	0.10857	0.13111	0.13075	0.12891	0.28567	1.33297	1.29546	0.10737	0.10856	0.09591	0.10684	0.10069	0.09654	0.12940	0.14590	0.13142	0.09766	0.08337	0.11078	0.09206	0.07898	0.14022	0.14964	0.14631	0.14165	0.13865	0.13080	0.10297	0.07509	0.10148	0.09609	0.09741	0.10816	0.14812	0.09131	0.14357	0.03752	0.00000	0.13353	0.11191	0.14003	0.12573	0.11252
DWSA1    	0.16773	0.18498	0.16832	0.17904	0.16790	0.17033	0.12231	0.13732	0.14306	0.19132	0.19832	0.19779	0.19485	0.18327	0.19409	0.19260	0.19840	0.18899	0.28941	1.31486	1.29190	0.18797	0.18705	0.18437	0.17066	0.16414	0.15185	0.12138	0.13860	0.11624	0.15728	0.15649	0.16016	0.16923	0.16018	0.16269	0.16179	0.15738	0.19692	0.19334	0.18244	0.17897	0.13679	0.17932	0.17058	0.15679	0.17156	0.16067	0.12579	0.16438	0.12679	0.13353	0.00000	0.09199	0.13203	0.18057	0.15440
DWSA2    	0.14178	0.15912	0.13621	0.15892	0.14376	0.14991	0.10225	0.10663	0.11034	0.17293	0.17630	0.17611	0.16650	0.15688	0.17099	0.17026	0.17488	0.16715	0.28259	1.31385	1.30063	0.16564	0.16380	0.16173	0.14826	0.14008	0.12968	0.10092	0.12046	0.09278	0.13562	0.13577	0.13424	0.14419	0.14072	0.14139	0.14098	0.13918	0.17415	0.17180	0.16337	0.16206	0.11816	0.14592	0.14788	0.13480	0.15002	0.13942	0.10677	0.14023	0.10625	0.11191	0.09199	0.00000	0.03676	0.16057	0.13060
DWSA4    	0.17202	0.19162	0.16680	0.18697	0.16821	0.17505	0.12992	0.14218	0.14677	0.20399	0.20834	0.20625	0.19815	0.18772	0.19859	0.19942	0.20593	0.19512	0.28796	1.33865	1.32676	0.19569	0.19390	0.18996	0.17791	0.17608	0.16040	0.13556	0.14988	0.12278	0.16956	0.16850	0.16575	0.17443	0.16987	0.17420	0.17131	0.16981	0.20749	0.20343	0.19300	0.19013	0.13991	0.17880	0.17601	0.16168	0.17991	0.17177	0.13271	0.17235	0.13163	0.14003	0.13203	0.03676	0.00000	0.19300	0.15707
PNSA1    	0.16431	0.16660	0.15320	0.15382	0.15552	0.14958	0.18080	0.19528	0.19134	0.17756	0.18593	0.18324	0.16567	0.15209	0.15875	0.17620	0.17974	0.17246	0.32400	1.32806	1.32079	0.16192	0.15882	0.15803	0.13867	0.13991	0.13327	0.16679	0.18455	0.17051	0.14487	0.13266	0.14172	0.14785	0.14567	0.19496	0.19537	0.18736	0.18668	0.18274	0.17409	0.15641	0.12469	0.17487	0.15682	0.14221	0.15703	0.18546	0.13663	0.18747	0.11284	0.12573	0.18057	0.16057	0.19300	0.00000	0.09594
PNSA4    	0.14084	0.14761	0.12889	0.13213	0.13117	0.12575	0.15634	0.17250	0.17074	0.15080	0.15796	0.15656	0.14807	0.13774	0.14505	0.14893	0.15177	0.14518	0.30231	1.31988	1.30603	0.14062	0.13922	0.13710	0.11703	0.11865	0.11859	0.14738	0.16113	0.14665	0.12163	0.11852	0.12681	0.13275	0.12459	0.17410	0.17349	0.16555	0.15824	0.15536	0.14573	0.13663	0.10738	0.15007	0.13013	0.12030	0.13334	0.16284	0.11828	0.16326	0.10796	0.11252	0.15440	0.13060	0.15707	0.09594	0.00000
